,place_id,name,formatted_address,rating,user_ratings_total,types,geometry
0,ChIJtW4dcEFrq4kRXPjydSEcMTY,Lifespan ABA Inc.,"6985 Nexus Ct #107, Fayetteville, NC 28304, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 35.03451, 'lng': -79.014032}"
0,ChIJeY-9HIVqq4kRwtRqgyUl4aI,Community Connections Healthcare Services,"690 N Reilly Rd, Fayetteville, NC 28303, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 35.100165, 'lng': -79.010526}"
0,ChIJq6qqqjptq4kRxC5qAYeEeiE,Fayetteville Teacch Center,"Fayetteville, NC 28301, USA",0,0,"['university', 'point_of_interest', 'establishment']","{'lat': 35.06375209999999, 'lng': -78.8722341}"
0,ChIJD7JkbkFrq4kR6pTxnrJr8WE,Autism Society of Nc Inc,"351 Wagoner Dr # 130, Fayetteville, NC 28303, USA",5,4,"['point_of_interest', 'establishment']","{'lat': 35.077956, 'lng': -78.94681}"
0,ChIJh3F-FTb35IcRcJC3R8Mbl6U,Tanager Place Clinic,"1030 5th Ave SE #3000, Cedar Rapids, IA 52403, USA",3.7,3,"['health', 'point_of_interest', 'establishment']","{'lat': 41.981403, 'lng': -91.655329}"
0,ChIJvT2g4ivdIogRrK7YM5sz7C0,"Autism Centers of Michigan, Lansing","2549 Jolly Rd Suite 380, Okemos, MI 48864, USA",0,0,"['health', 'point_of_interest', 'school', 'establishment']","{'lat': 42.6822158, 'lng': -84.44229179999999}"
0,ChIJkzRc8B1NaYcRXtF5rOFZuIg,Center For Autism & Related Disorders,"1100 Haxton Dr #115, Fort Collins, CO 80525, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 40.52300049999999, 'lng': -105.0575379}"
0,ChIJO2VFqpxMaYcRhNSwEbGl3DM,Dyslexia Clinic at NeuroDevelopment Center of Colorado,"608 E Harmony Rd Suite 202, Fort Collins, CO 80525, USA",0,0,"['point_of_interest', 'establishment']","{'lat': 40.5237768, 'lng': -105.0670309}"
0,ChIJ_XZFL_VKaYcRA56AIKtgDOg,Colorado Center for Assessment & Counseling,"3500 John F Kennedy Pkwy Ste 200, Fort Collins, CO 80525, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 40.540599, 'lng': -105.073459}"
0,ChIJG5-tQKhMaYcRZVuRNmf-u3o,Trumpet Behavioral Health,"1613 Prospect Park Way #110, Fort Collins, CO 80525, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 40.5658194, 'lng': -105.0341805}"
0,ChIJ8TCWL_VKaYcRyFvxmt2jRIo,"Jeremy T. Sharp, PhD","3500 John F Kennedy Pkwy Ste 200, Fort Collins, CO 80525, USA",4.2,5,"['health', 'point_of_interest', 'establishment']","{'lat': 40.540599, 'lng': -105.073459}"
0,ChIJPf0ZPBhLaYcRRlGl3k7Z8vo,Alpine Behavior Therapy Clinic,"343 W Drake Rd #280, Fort Collins, CO 80526, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 40.5517432, 'lng': -105.0816347}"
0,ChIJd8cBskRLaYcRayZVABRoev0,Autism Society of Larimer Cty,"3331 Lochwood Dr, Fort Collins, CO 80525, USA",0,0,"['point_of_interest', 'establishment']","{'lat': 40.541413, 'lng': -105.049151}"
0,ChIJO2VFqpxMaYcRiU3g6Y72Zso,NeuroDevelopment Center of Colorado,"608 E Harmony Rd #202, Fort Collins, CO 80525, USA",4,3,"['health', 'point_of_interest', 'establishment']","{'lat': 40.523792, 'lng': -105.0672}"
0,ChIJJdNarPdKaYcRMKEWrqbVmds,Dr. Rachel Bédard,"1302 S Shields St Suite A 2-1, Fort Collins, CO 80521, USA",3.7,6,"['health', 'point_of_interest', 'establishment']","{'lat': 40.570597, 'lng': -105.095515}"
0,ChIJFcmPkU4F2YgRyV47v1JmDaw,Atlantis Academy Coral Springs,"11411 NW 56th Dr, Coral Springs, FL 33076, USA",3.5,10,"['point_of_interest', 'school', 'establishment']","{'lat': 26.3004742, 'lng': -80.281983}"
0,ChIJVQnllw8F2YgRV8IqH2NKYZk,Foundations Therapy Inc,"N University Dr, Coral Springs, FL 33065, USA",3.7,6,"['school', 'point_of_interest', 'establishment']","{'lat': 26.271971, 'lng': -80.249405}"
0,ChIJAyCsjkShwokRcxQwmXfUcjY,The SEED Center,"30 Buxton Farm Rd #105, Stamford, CT 06905, USA",3,2,"['health', 'point_of_interest', 'establishment']","{'lat': 41.11118, 'lng': -73.54508}"
0,ChIJfddVbgIk6IARQeEYxn4Fu-s,ACT - Autism Center for Treatment,"275 E Hillcrest Dr Ste 220, Thousand Oaks, CA 91360, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 34.18161, 'lng': -118.871819}"
0,ChIJASEGgKI66IARHlwayE7PYms,Center For Autism & Related Disorders,"509 Marin St #123, Thousand Oaks, CA 91360, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 34.1847722, 'lng': -118.8829369}"
0,ChIJK4MnO5Su-IgRP1oWnOuPggc,Autism Academy of South Carolina,"1505 Blanding St, Columbia, SC 29201, USA",4,2,"['point_of_interest', 'school', 'establishment']","{'lat': 34.0097209, 'lng': -81.03151849999999}"
0,ChIJA05uvmC7-IgR7QIr_93wipc,South Carolina Autism Society,"806 12th St, West Columbia, SC 29169, USA",5,1,"['point_of_interest', 'establishment']","{'lat': 33.9832112, 'lng': -81.0711984}"
0,ChIJZ-7OIpyr-IgR7Tg82Gp1OVo,Early Autism Project - North East,"1048 Wildwood Centre Dr, Columbia, SC 29223, USA",0,0,"['school', 'point_of_interest', 'establishment']","{'lat': 34.0950149, 'lng': -80.85842}"
0,ChIJHe3qF9ak-IgRHo2Q-7RP16c,Autism Academy of SC Gymnasium,"1720 Bull St, Columbia, SC 29201, USA",0,0,"['school', 'point_of_interest', 'establishment']","{'lat': 34.010403, 'lng': -81.0320696}"
0,ChIJ-yjII9_bwoARjhkhh4QYp0Q,Center for Autism & Related Disorders,"444 E Huntington Dr #103, Arcadia, CA 91006, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 34.1396667, 'lng': -118.0210798}"
0,ChIJ7UCLc5yOVoYRvH__tDd0f5s,WEST TEXAS AUTISM CENTER,"4601 Hartford St, Abilene, TX 79605, USA",5,1,"['health', 'point_of_interest', 'establishment']","{'lat': 32.4326424, 'lng': -99.7829489}"
0,ChIJF6B5vQ_CyIARmpSWGHaFGXo,Crescent Academy Inc -,"2535 W Cheyenne Ave Suite 104, North Las Vegas, NV 89032, USA",0,0,"['point_of_interest', 'establishment']","{'lat': 36.2170648, 'lng': -115.176551}"
0,ChIJuRzaRarCyIARz-UBWia7EXE,My Left Foot Children's Therapy - East,"4385 N Pecos Rd #170, Las Vegas, NV 89115, USA",4.7,6,"['physiotherapist', 'health', 'point_of_interest', 'establishment']","{'lat': 36.2397135, 'lng': -115.0983491}"
0,ChIJWfYEVNzpyIARne_HYvNPRSg,Dr. Ron Zedek MD PC DBA Nevada Behavioral Solutions,"4130 N M.L.K. Blvd, North Las Vegas, NV 89032, USA",4.8,106,"['doctor', 'health', 'point_of_interest', 'establishment']","{'lat': 36.2345796, 'lng': -115.1611871}"
0,ChIJ8VXfMh7oyIARe4117VYvYGE,Easter Seals Disability Services,"247 E Craig Rd #3, North Las Vegas, NV 89030, USA",4.7,6,"['point_of_interest', 'establishment']","{'lat': 36.2386457, 'lng': -115.1147297}"
0,ChIJQwv3xOnDyIARkdXTNQAfAu8,UNLV Medicine Ackerman Autism Center,"630 S Rancho Dr Suite A, Las Vegas, NV 89106, USA",3,12,"['hospital', 'point_of_interest', 'establishment']","{'lat': 36.1631147, 'lng': -115.1734458}"
0,ChIJ4WW9iz_DyIAR9VWVdUEQmp8,ABC Therapy LLC,"730 N Eastern Ave Ste 130, Las Vegas, NV 89101, USA",3.4,16,"['health', 'point_of_interest', 'establishment']","{'lat': 36.1768923, 'lng': -115.115665}"
0,ChIJ94De41jryIAR-S9ENhh24XM,"Puzzle Pieces Autism and Behavioral Services, LLC","Las Vegas, NV 89131, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 36.2825001, 'lng': -115.2678523}"
0,ChIJ2eNJQQHDyIARwdFzW-FQgt0,The Shade Tree,"1 W Owens Ave, North Las Vegas, NV 89030, USA",2.4,73,"['health', 'point_of_interest', 'establishment']","{'lat': 36.1880751, 'lng': -115.1360503}"
0,ChIJk1cO9CGvPIgRQE2-HVDpo0g,Creating Brighter Futures,"5005, 4201 Varsity Dr, Ann Arbor, MI 48108, United States",4.7,3,"['point_of_interest', 'school', 'establishment']","{'lat': 42.2244647, 'lng': -83.72556569999999}"
0,ChIJcSFd7xWuPIgRRsdHmdwIa7s,"Sunfield Center for Autism, ADHD and Behavioral Health","300 N 5th Ave, Ann Arbor, MI 48104, USA",0,0,"['health', 'point_of_interest', 'school', 'establishment']","{'lat': 42.2833749, 'lng': -83.74577339999999}"
0,ChIJoUATP0SuPIgRv3sPisQ7Y_U,University Center for the Child & Family,"500 E Washington St, Ann Arbor, MI 48104, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 42.2798468, 'lng': -83.74259529999999}"
0,ChIJEzp6VDyuPIgRe6GZJThaiIM,"SunShine Therapy, LLC","214 S Main St #208, Ann Arbor, MI 48104, USA",1,1,"['health', 'point_of_interest', 'establishment']","{'lat': 42.2800174, 'lng': -83.749021}"
0,ChIJW90El82xPIgRC_pHPaDlVuA,"Spectrum Therapy Center, Inc.","180 Jackson Plaza, Ann Arbor, MI 48103, USA",3.7,3,"['point_of_interest', 'school', 'establishment']","{'lat': 42.2820131, 'lng': -83.80299939999999}"
0,ChIJt_scRkHbQIYRSOaSTVDDuDU,The Shape of Behavior,"4810 Ward Dr, Beaumont, TX 77705, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 30.040854, 'lng': -94.129143}"
0,ChIJFekNnh7wwIcRhxvI2HsV2hs,Great Circle,"3737 S Elizabeth St Suite 100 & 200, Independence, MO 64057, USA",3.8,4,"['health', 'point_of_interest', 'establishment']","{'lat': 39.049957, 'lng': -94.360407}"
0,ChIJFz4oWuM5dYgRTWJH3MW_6Xo,Autism Services Group,"8500 N Knoxville Ave, Peoria, IL 61615, USA",5,2,"['health', 'point_of_interest', 'establishment']","{'lat': 40.7912111, 'lng': -89.60290529999999}"
0,ChIJ65Tg9HdZCogRtKADXnxiW-k,Peoria Regional Chapter Autism Society of America,"507 E Armstrong Ave, Peoria, IL 61603, USA",0,0,"['point_of_interest', 'establishment']","{'lat': 40.704814, 'lng': -89.5885821}"
0,ChIJ0R32wn1ZCogRRbHWUUiDuh4,Children's Home,"2130 N Knoxville Ave, Peoria, IL 61603, USA",3.7,6,"['health', 'point_of_interest', 'establishment']","{'lat': 40.7137194, 'lng': -89.5932612}"
0,ChIJ2eeM_zK6woARJjcgyFqKmY8,Center for Autism Spectrum Treatment (CAST),"5800 Hannum Ave Suite B, Culver City, CA 90230, USA",3.5,2,"['health', 'point_of_interest', 'establishment']","{'lat': 33.986852, 'lng': -118.385788}"
0,ChIJzfn8IlPHwoARphjv28efnJQ,Children's Hospital Los Angeles : Autism Services,"1300 N Vermont Ave, Los Angeles, CA 90027, USA",5,7,"['hospital', 'point_of_interest', 'establishment']","{'lat': 34.0975863, 'lng': -118.2906686}"
0,ChIJnyiXZU-XwoARpfugsbt9D6g,"Autism Movement Therapy, Inc.","15359 Cohasset St, Van Nuys, CA 91406, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 34.20596099999999, 'lng': -118.470829}"
0,ChIJJYwyReIv3YARvgWhTmUIUrU,Behavior Therapy & Learning,"200 Marina Dr, Seal Beach, CA 90740, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 33.7449518, 'lng': -118.1103186}"
0,ChIJfddVbgIk6IARQeEYxn4Fu-s,ACT - Autism Center for Treatment,"275 E Hillcrest Dr Ste 220, Thousand Oaks, CA 91360, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 34.18161, 'lng': -118.871819}"
0,ChIJs7XI3Lc-dYgRfZb4cYcdefk,The Autism Program of Illinois,"5220 S 6th St, Springfield, IL 62703, USA",5,2,"['point_of_interest', 'establishment']","{'lat': 39.7266965, 'lng': -89.6410654}"
0,ChIJi0nnJSwp6IARA6hhw51s8e4,Center For Autism & Related Disorders,"1900 E Los Angeles Ave #100, Simi Valley, CA 93065, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 34.2713314, 'lng': -118.7610001}"
0,ChIJAQAAAMAu6IARbkAnWjp1oqU,Support & Treatment For Autism,"Simi Valley, CA 93065, USA",0,0,"['doctor', 'health', 'point_of_interest', 'establishment']","{'lat': 34.2774306, 'lng': -118.7897558}"
0,ChIJuSzFpDmdJIYRzZedWQx3vaY,Autism Society Acadiana,"3108 W Pinhook Rd, Lafayette, LA 70508, USA",0,0,"['point_of_interest', 'establishment']","{'lat': 30.170686, 'lng': -91.99982299999999}"
0,ChIJHSLlS2mpK4cRp4bBVNSAZRw,Center For Autism & Related Disorders,"538 S Gilbert Rd #101, Gilbert, AZ 85296, USA",5,1,"['health', 'point_of_interest', 'establishment']","{'lat': 33.3403959, 'lng': -111.7909402}"
0,ChIJlX-0mt6rK4cRg_BmfzoroJk,Trumpet Behavioral Health,"1166 S Gilbert Rd #106, Gilbert, AZ 85296, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 33.3287887, 'lng': -111.7945434}"
0,ChIJ3TQmB8-pK4cRbWX-PENFKaU,Ridge Zeller Therapy,"3160 N Arizona Ave Suite 105, Chandler, AZ 85225, USA",4,8,"['health', 'point_of_interest', 'establishment']","{'lat': 33.3523884, 'lng': -111.8428457}"
0,ChIJJTH_8eqoK4cR-gcuxlOTw_k,Lexington Learning Center,"1555 S Gilbert Rd #111, Mesa, AZ 85204, USA",4.9,13,"['point_of_interest', 'establishment']","{'lat': 33.388411, 'lng': -111.787576}"
0,ChIJW9cxYt-rK4cRfmKoL_zXymE,Laurens Institute For Education,"1305 S Gilbert Rd, Gilbert, AZ 85296, USA",4,8,"['school', 'point_of_interest', 'establishment']","{'lat': 33.3255868, 'lng': -111.7882381}"
0,ChIJ2R9nAKcAK4cRnyNdqgd1LDg,Center for Autism & Related Disorders,"290 S Alma School Rd Suite 1, Chandler, AZ 85224, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 33.299129, 'lng': -111.8596998}"
0,ChIJz1xMb18kTIYRjLUjYfvwACM,Therapy and Beyond Carrollton,"2020 E Hebron Pkwy #120, Carrollton, TX 75007, USA",4.2,15,"['health', 'point_of_interest', 'establishment']","{'lat': 33.0241003, 'lng': -96.8780699}"
0,ChIJXfk7bQQlTIYRyWZ2d0pfV8Q,Easterseals North Texas North Dallas Center,"4443 N Josey Ln, Carrollton, TX 75010, USA",3.4,9,"['physiotherapist', 'doctor', 'health', 'point_of_interest', 'establishment']","{'lat': 33.0311577, 'lng': -96.8841552}"
0,ChIJc8NRpAxvkFQRknsao4CHEcI,ICAN,"5150 Village Park Dr SE, Bellevue, WA 98006, USA",3.4,13,"['health', 'point_of_interest', 'establishment']","{'lat': 47.5569323, 'lng': -122.1148613}"
0,ChIJmdjqCIxskFQRoQeRrbmBMvU,BlueSprig,"4404, 929 109th Ave NE, Bellevue, WA 98004, United States",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 47.6191141, 'lng': -122.1944954}"
0,ChIJ7092qrJtkFQRnvp7VIFsZP8,Feat,"14434 NE 8th St #2, Bellevue, WA 98007, USA",4.3,3,"['health', 'point_of_interest', 'establishment']","{'lat': 47.6176106, 'lng': -122.146304}"
0,ChIJZ27R6_tskFQRP9Fwh488rr0,Autism Spectrum Therapies,"12729 Northup Way Suite 9, Bellevue, WA 98005, USA",0,0,"['health', 'point_of_interest', 'school', 'establishment']","{'lat': 47.6274376, 'lng': -122.1705144}"
0,ChIJ08QtzMJskFQRkWV4PMbBVs0,Northwest Behavioral Association,"3003 Northup Way # 200, Bellevue, WA 98004, USA",3.7,6,"['health', 'point_of_interest', 'establishment']","{'lat': 47.63810489999999, 'lng': -122.192769}"
0,ChIJFfnitIdskFQRHcvdblY9Ahs,MeBe Seattle,"13333 Bel-Red Rd #100, Bellevue, WA 98005, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 47.62204, 'lng': -122.162594}"
0,ChIJN67ZCARtkFQRU8AcxlC6zpI,MOSAIC Children's Therapy Bellevue,"13010 NE 20th St #300, Bellevue, WA 98005, USA",3.8,8,"['doctor', 'health', 'point_of_interest', 'establishment']","{'lat': 47.6290798, 'lng': -122.1664113}"
0,ChIJ5yRbftVhUocRQXAlHWQtRB4,Autism Assessment And Treatment Center,"1208 E 3300 S, Salt Lake City, UT 84106, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 40.6996568, 'lng': -111.856715}"
0,ChIJcxI_kbaNUocRWo4d3mzdbGo,Children's Center,"5242 S 4820 W, Kearns, UT 84118, USA",3.5,13,"['health', 'point_of_interest', 'establishment']","{'lat': 40.655755, 'lng': -112.0063693}"
0,ChIJQxlx59xfUocRQhH1PlZeTnU,Autism Spectrum Disorder Clinic (ASDC),"650 Komas Dr #206, Salt Lake City, UT 84108, USA",3.3,3,"['health', 'point_of_interest', 'establishment']","{'lat': 40.7545153, 'lng': -111.829212}"
0,ChIJ8_j_tnTywogRXqULRuU-LIM,Florida Autism Center,"29228 US Hwy 19 N, Clearwater, FL 33761, USA",4,4,"['health', 'point_of_interest', 'school', 'establishment']","{'lat': 28.037986, 'lng': -82.738929}"
0,ChIJQ00U_nL6wogRpSEaGpWc__0,Building Blocks Therapy,"2451 McMullen Booth Rd, Clearwater, FL 33759, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 28.0103367, 'lng': -82.7097641}"
0,ChIJ2_L8Sq3Y3IARay9sWL8sn4A,Center for Autism & Related Disorders,"3710 S Susan St Suite 150, Santa Ana, CA 92704, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 33.6972371, 'lng': -117.9145105}"
0,ChIJI-inSQPf3IARc-yVWP1RYBc,Autism Learning Partners,"1111 Baker St, Costa Mesa, CA 92626, USA",0,0,"['point_of_interest', 'school', 'establishment']","{'lat': 33.6793357, 'lng': -117.9040065}"
0,ChIJi4tYA_Pe3IARvB-Nr8yX2gg,Autism Spectrum Consultants,"2222 Martin #170, Irvine, CA 92612, USA",4.2,5,"['health', 'point_of_interest', 'establishment']","{'lat': 33.6723262, 'lng': -117.8598838}"
0,ChIJDb9cCMnf3IARCHG3SVKv7Ro,Centria Healthcare Autism Services,"151 Kalmus Dr Suite L-1, Costa Mesa, CA 92626, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 33.6718102, 'lng': -117.8818728}"
0,ChIJAQAAAOPe3IARupsIIteGrlw,Creative Solutions for Hope,"3186 Airway Ave A, Costa Mesa, CA 92626, USA",0,0,"['point_of_interest', 'school', 'establishment']","{'lat': 33.6821463, 'lng': -117.8688195}"
0,ChIJbyYXJeVnK4cRcsWoSWzfL_c,Trumpet Behavioral Health,"21505 N 78th Ave #125, Peoria, AZ 85382, USA",3,2,"['health', 'point_of_interest', 'establishment']","{'lat': 33.679349, 'lng': -112.225605}"
0,ChIJn5GYt3_NFogRtTYdTf7JCps,Hopebridge Autism Therapy Center,"17390 Dugdale Dr, South Bend, IN 46635, USA",4,4,"['physiotherapist', 'health', 'point_of_interest', 'establishment']","{'lat': 41.711189, 'lng': -86.20482799999999}"
0,ChIJlWwP5v3NFogRena0D6Y9W9w,Lighthouse Autism Center,"525 Park Pl Cir, Mishawaka, IN 46545, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 41.6916057, 'lng': -86.1761758}"
0,ChIJcRQJKv_NFogR0VrbCTg4-rQ,Lighthouse Autism Center - Edison,"3730 Edison Lakes Pkwy, Mishawaka, IN 46545, USA",4.6,11,"['health', 'point_of_interest', 'establishment']","{'lat': 41.6938687, 'lng': -86.180109}"
0,ChIJfR4OyKbNFogRcQRYyV2u0dc,Sonya Ansari Center for Autism,"2505 E Jefferson Blvd, South Bend, IN 46615, USA",5,1,"['point_of_interest', 'establishment']","{'lat': 41.6729399, 'lng': -86.2120936}"
0,ChIJGbGEf_bMFogRhGkwLFJQ7jg,Behavior Services & Therapy,"912 E Lasalle Ave, South Bend, IN 46617, USA",4.3,3,"['health', 'point_of_interest', 'establishment']","{'lat': 41.67918419999999, 'lng': -86.23820219999999}"
0,ChIJh3T2WQvNwoARmtYVcOjsEfk,Autism Learning Partners,"12432 Bellflower Blvd, Downey, CA 90242, USA",5,1,"['school', 'point_of_interest', 'establishment']","{'lat': 33.918384, 'lng': -118.1248847}"
0,ChIJh3gimCTB54kRHXk_uFSkfYc,Waterbury Arc,"1929 E Main St, Waterbury, CT 06705, USA",4.4,14,"['point_of_interest', 'establishment']","{'lat': 41.5446243, 'lng': -73.01023719999999}"
0,ChIJzcCKwDjA54kRSm3-mciAd78,Easter Seals Center for Better Hearing - Waterbury,"22 Tompkins St, Waterbury, CT 06708, USA",4.4,26,"['doctor', 'store', 'health', 'point_of_interest', 'establishment']","{'lat': 41.574319, 'lng': -73.06528999999999}"
0,ChIJXaDQhS9P4okRv0b_VQcCG8o,Manchester Community Health Center,"145 Hollis St, Manchester, NH 03101, USA",2.7,46,"['health', 'point_of_interest', 'establishment']","{'lat': 42.99646670000001, 'lng': -71.46604289999999}"
0,ChIJwfmuwuFO4okRyEqMF_544qQ,Easterseals New Hampshire,"555 Auburn St, Manchester, NH 03103, USA",4.3,72,"['point_of_interest', 'establishment']","{'lat': 42.9846295, 'lng': -71.44996139999999}"
0,ChIJ39MGEiVP4okRzCJ9EeY-Rz8,Child & Adolescent Counseling,"1228 Elm St #200, Manchester, NH 03101, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 42.9957168, 'lng': -71.4638004}"
0,ChIJOVutEoiy44kRcbQnmJqrLf8,Little Bites Feeding and Speech Therapy LLC,"1802 Elm St, Manchester, NH 03104, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 43.0048313, 'lng': -71.4656029}"
0,ChIJU-_rUU1J4okRpeHUgyXF0MM,Milestones Pediatric Therapy Center,"58 Hawthorne Dr, Bedford, NH 03110, USA",5,2,"['health', 'point_of_interest', 'establishment']","{'lat': 42.9399093, 'lng': -71.4614691}"
0,ChIJo8Q3QjpP4okRvYB6b1t5Cck,The Mental Health Center of Greater Manchester,"9 Blodget St, Manchester, NH 03104, USA",3,2,"['health', 'point_of_interest', 'establishment']","{'lat': 43.0004223, 'lng': -71.46382129999999}"
0,ChIJo0XT5ytP4okRjevI_lo2JB8,The Moore Center,"195 McGregor St #400, Manchester, NH 03102, USA",4.4,8,"['point_of_interest', 'establishment']","{'lat': 42.9925642, 'lng': -71.47195660000001}"
0,ChIJ1a5TB_BP4okRY64g2he98Ng,Ready Set Connect Autism Center,"340 Granite St, Manchester, NH 03102, USA",0,0,"['point_of_interest', 'establishment']","{'lat': 42.9833528, 'lng': -71.4731417}"
0,ChIJwyX-fkit44kRpBHAcCAT4-I,Elliot Behavioral Health Services,"3600, 445 Cypress St #8, Manchester, NH 03103, United States",5,7,"['health', 'point_of_interest', 'establishment']","{'lat': 42.9855103, 'lng': -71.4393953}"
0,ChIJF3v8tCdP4okRAt0zW9Honb8,Manchester Comprehensive Treatment Center,"20 Market St, Manchester, NH 03101, USA",2.8,4,"['health', 'point_of_interest', 'establishment']","{'lat': 42.9902343, 'lng': -71.4637899}"
0,ChIJ4xtAzDpP4okRrbnn1G9p2po,WestBridge,"660 Chestnut St, Manchester, NH 03104, USA",3,2,"['health', 'point_of_interest', 'establishment']","{'lat': 43.0017048, 'lng': -71.4624955}"
0,ChIJEz5q0WU5xIkR1mh_hX5_WSs,Step By Step,"2015 Hamilton St, Allentown, PA 18104, USA",3.1,7,"['health', 'point_of_interest', 'establishment']","{'lat': 40.5949781, 'lng': -75.4994166}"
0,ChIJ853Ow2I6xIkRSUep7QJT4ws,"Children's Integrated Center for Success, LLC","1247 S Cedar Crest Blvd #100, Allentown, PA 18103, USA",3,4,"['health', 'point_of_interest', 'establishment']","{'lat': 40.566386, 'lng': -75.51477299999999}"
0,ChIJGZs_7oc6xIkRNvongBj5Jqo,White Deer Run Of Allentown,"1259 S Cedar Crest Blvd, Allentown, PA 18103, USA",4,6,"['health', 'point_of_interest', 'establishment']","{'lat': 40.5644734, 'lng': -75.5170249}"
