,place_id,formatted_phone_number,website,opening_hours,name,adr_address
0,ChIJWc7ihhJeYIgRcLzQGyVZjf8,(423) 664-0903,http://www.autismbehaviorservices.org/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00 AM – 5:00 PM', 'Tuesday: 9:00 AM – 5:00 PM', 'Wednesday: 9:00 AM – 5:00 PM', 'Thursday: 9:00 AM – 5:00 PM', 'Friday: 9:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']}",Autism & Behavior Services,"<span class=""street-address"">6105 Preservation Dr d</span>, <span class=""locality"">Chattanooga</span>, <span class=""region"">TN</span> <span class=""postal-code"">37416-3681</span>, <span class=""country-name"">USA</span>"
0,ChIJWc7ihhJeYIgR4gsXj9is0EQ,(423) 622-0500,http://www.chattanoogaautismcenter.org/,,Chattanooga Autism Center,"<span class=""street-address"">1000 E 3rd St #100</span>, <span class=""locality"">Chattanooga</span>, <span class=""region"">TN</span> <span class=""postal-code"">37403-2148</span>, <span class=""country-name"">USA</span>"
0,ChIJf8aaePkB2YgR97UupMhwGfQ,(954) 834-1280,https://sunmedicalcenter.net/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1630'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1630'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1630'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1630'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1630'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 4:30 PM', 'Tuesday: 8:00 AM – 4:30 PM', 'Wednesday: 8:00 AM – 4:30 PM', 'Thursday: 8:00 AM – 4:30 PM', 'Friday: 8:00 AM – 4:30 PM', 'Saturday: Closed', 'Sunday: Closed']}",Sun Hyperbarics,"<span class=""street-address"">2866 E Oakland Park Blvd</span>, <span class=""locality"">Fort Lauderdale</span>, <span class=""region"">FL</span> <span class=""postal-code"">33306-1814</span>, <span class=""country-name"">USA</span>"
0,ChIJ9bkfzCKo2YgRDJFCaMPMZyU,(954) 577-7790,https://www.flautism.com/,,Florida Autism Treatment Center,"<span class=""street-address"">3501 S University Dr</span>, <span class=""locality"">Davie</span>, <span class=""region"">FL</span> <span class=""postal-code"">33328</span>, <span class=""country-name"">USA</span>"
0,ChIJ5w31jv8A2YgRwNBtvPlIeao,(954) 368-6000,http://www.danmarinofoundation.org/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1945'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1945'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1945'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1945'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1945'}, 'open': {'day': 5, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00 AM – 7:45 PM', 'Tuesday: 9:00 AM – 7:45 PM', 'Wednesday: 9:00 AM – 7:45 PM', 'Thursday: 9:00 AM – 7:45 PM', 'Friday: 9:00 AM – 7:45 PM', 'Saturday: Closed', 'Sunday: Closed']}",Dan Marino Foundation,"<span class=""street-address"">400 N Andrews Ave # 300</span>, <span class=""locality"">Fort Lauderdale</span>, <span class=""region"">FL</span> <span class=""postal-code"">33301-3271</span>, <span class=""country-name"">USA</span>"
0,ChIJf75MxtYD2YgR8TAawjnMcf4,(888) 754-0398,https://www.inbloomautism.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1900'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 7:00 PM', 'Tuesday: 8:00 AM – 7:00 PM', 'Wednesday: 8:00 AM – 7:00 PM', 'Thursday: 8:00 AM – 7:00 PM', 'Friday: 8:00 AM – 7:00 PM', 'Saturday: Closed', 'Sunday: Closed']}",InBloom Autism Services | Behavior Development Group - Admin,"<span class=""street-address"">6416 NW 5th Way</span>, <span class=""locality"">Fort Lauderdale</span>, <span class=""region"">FL</span> <span class=""postal-code"">33309</span>, <span class=""country-name"">USA</span>"
0,ChIJo9BbDKGn2YgRs1tQNNV7ntQ,(954) 474-8048,http://www.breakthroughtherapyservices.com/,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1930'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1930'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1930'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1930'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1930'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '1530'}, 'open': {'day': 6, 'time': '0800'}}], 'weekday_text': ['Monday: 9:00 AM – 7:30 PM', 'Tuesday: 9:00 AM – 7:30 PM', 'Wednesday: 9:00 AM – 7:30 PM', 'Thursday: 9:00 AM – 7:30 PM', 'Friday: 9:00 AM – 7:30 PM', 'Saturday: 8:00 AM – 3:30 PM', 'Sunday: Closed']}","Breakthrough Pediatric Speech, Occupational, Behavior & Physical Therapy | Autism Broward","<span class=""street-address"">12545 Orange Dr #502, 503</span>, <span class=""locality"">Davie</span>, <span class=""region"">FL</span> <span class=""postal-code"">33330-4306</span>, <span class=""country-name"">USA</span>"
0,ChIJt2wolzPn5okRmeUSYzc1Iuw,(413) 739-3954,http://www.chd.org/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00 AM – 5:00 PM', 'Tuesday: 9:00 AM – 5:00 PM', 'Wednesday: 9:00 AM – 5:00 PM', 'Thursday: 9:00 AM – 5:00 PM', 'Friday: 9:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']}",CHD Early Intervention,"<span class=""street-address"">342 Birnie Ave</span>, <span class=""locality"">Springfield</span>, <span class=""region"">MA</span> <span class=""postal-code"">01107-1106</span>, <span class=""country-name"">USA</span>"
0,ChIJ2Z7tftHm5okRCCq0UfTjWkA,(413) 785-5462,https://www.mayinstitute.org/locations/location.html?id=200&state=MA,,May Center School for Autism and Developmental Disabilities,"<span class=""street-address"">48 Capital Dr</span>, <span class=""locality"">West Springfield</span>, <span class=""region"">MA</span> <span class=""postal-code"">01089-1331</span>, <span class=""country-name"">USA</span>"
0,ChIJf1Davhvn5okREgLVZ3CoNvI,(413) 732-3470,http://www.chd.org/,"{'open_now': True, 'periods': [{'open': {'day': 0, 'time': '0000'}}], 'weekday_text': ['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']}",CHD Adolescent Treatment Program,"<span class=""street-address"">797 Worthington St</span>, <span class=""locality"">Springfield</span>, <span class=""region"">MA</span> <span class=""postal-code"">01105-1114</span>, <span class=""country-name"">USA</span>"
0,ChIJUY4SQ1tjz4cRhS1KuDj0IWQ,(417) 890-4117,https://www.mercy.net/practice/mercy-autism-collaborative-springfield/?utm_source=gmb&utm_medium=organic_search&utm_term=north_central,,Mercy Autism Collaborative - Springfield,"<span class=""street-address"">3231 S National Ave suite 100</span>, <span class=""locality"">Springfield</span>, <span class=""region"">MO</span> <span class=""postal-code"">65807</span>, <span class=""country-name"">USA</span>"
0,ChIJp3ICP4lkz4cRXAe-Bw4I5Qw,(417) 213-8018,http://www.judevine.org/,,Judevine Center for Autism,"<span class=""street-address"">3450 S Campbell Ave</span>, <span class=""locality"">Springfield</span>, <span class=""region"">MO</span> <span class=""postal-code"">65807</span>, <span class=""country-name"">USA</span>"
0,ChIJ69dKar9kz4cR1m3kSg_OuFY,(417) 761-5330,http://www.burrellcenter.com/burrell-autism-center/,,Burrell Autism Center,"<span class=""street-address"">1300 E Bradford Pkwy</span>, <span class=""locality"">Springfield</span>, <span class=""region"">MO</span> <span class=""postal-code"">65804</span>, <span class=""country-name"">USA</span>"
0,ChIJEedfkuF8z4cRLUvm3TLCazM,(417) 616-3180,http://www.aba2learn.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1730'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1730'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1730'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1730'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1730'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 5:30 PM', 'Tuesday: 8:00 AM – 5:30 PM', 'Wednesday: 8:00 AM – 5:30 PM', 'Thursday: 8:00 AM – 5:30 PM', 'Friday: 8:00 AM – 5:30 PM', 'Saturday: Closed', 'Sunday: Closed']}","Behavioral Learning Center, LLC","<span class=""street-address"">230 N Belcrest Ave suite b</span>, <span class=""locality"">Springfield</span>, <span class=""region"">MO</span> <span class=""postal-code"">65802</span>, <span class=""country-name"">USA</span>"
0,ChIJNdbXI-R8z4cRPYlT1AreXKA,(417) 889-3121,http://www.novacenteroftheozarks.org/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00 AM – 5:00 PM', 'Tuesday: 9:00 AM – 5:00 PM', 'Wednesday: 9:00 AM – 5:00 PM', 'Thursday: 9:00 AM – 5:00 PM', 'Friday: 9:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']}",Nova Center of the Ozarks,"<span class=""street-address"">1340 E Woodhurst Dr</span>, <span class=""locality"">Springfield</span>, <span class=""region"">MO</span> <span class=""postal-code"">65804</span>, <span class=""country-name"">USA</span>"
0,ChIJ28RvzX5jz4cRtPJ9a89Rbok,(417) 755-9042,http://www.robertjasongrant.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00 AM – 7:00 PM', 'Tuesday: 9:00 AM – 5:00 PM', 'Wednesday: 9:00 AM – 5:00 PM', 'Thursday: 9:00 AM – 5:00 PM', 'Friday: 9:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']}",Robert Jason Grant Ed.D AutPlay Therapy Clinic,"<span class=""street-address"">2407 S Campbell Ave</span>, <span class=""locality"">Springfield</span>, <span class=""region"">MO</span> <span class=""postal-code"">65807</span>, <span class=""country-name"">USA</span>"
0,ChIJY6Sy9Utjz4cRTx2DWSvLxzE,(417) 890-1399,https://dmh.mo.gov/dd/autism/autismprojects.html,,Southwest Missouri Autism,"<span class=""street-address"">1740 S Glenstone Ave # S</span>, <span class=""locality"">Springfield</span>, <span class=""region"">MO</span> <span class=""postal-code"">65804-1514</span>, <span class=""country-name"">USA</span>"
0,ChIJdw_q5c9iz4cRjijGB3E0Hpo,(417) 864-7887,http://www.thearcoftheozarks.org/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 8:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']}",The Arc of the Ozarks,"<span class=""street-address"">1501 E Pythian St</span>, <span class=""locality"">Springfield</span>, <span class=""region"">MO</span> <span class=""postal-code"">65802-2139</span>, <span class=""country-name"">USA</span>"
0,ChIJ66hr5VmHwoARhuq9z5VOm3U,(661) 670-2999,http://www.centerforautism.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1800'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1800'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1800'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 6:00 PM', 'Tuesday: 8:00 AM – 6:00 PM', 'Wednesday: 8:00 AM – 6:00 PM', 'Thursday: 8:00 AM – 6:00 PM', 'Friday: 8:00 AM – 6:00 PM', 'Saturday: Closed', 'Sunday: Closed']}",Center For Autism And Related Disorders,"<span class=""street-address"">27502 Avenue Scott Suite A</span>, <span class=""locality"">Santa Clarita</span>, <span class=""region"">CA</span> <span class=""postal-code"">91355-3968</span>, <span class=""country-name"">USA</span>"
0,ChIJFU43dVPAwoARNIr9Ii6OlNU,(888) 805-0759,http://www.autismlearningpartners.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0700'}}], 'weekday_text': ['Monday: 7:00 AM – 5:00 PM', 'Tuesday: 7:00 AM – 5:00 PM', 'Wednesday: 7:00 AM – 5:00 PM', 'Thursday: 7:00 AM – 5:00 PM', 'Friday: 7:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']}",Autism Learning Partners,"25115 W. Avenue Stanford, Suite A100, <span class=""locality"">Valencia</span>, <span class=""region"">CA</span> <span class=""postal-code"">91355</span>, <span class=""country-name"">USA</span>"
0,ChIJta4p8vl9woARq5aUNVEEj3w,(661) 843-1901,http://www.calpsychcare.com/,,California Psychcare,"<span class=""street-address"">27907 Smyth Dr</span>, <span class=""locality"">Valencia</span>, <span class=""region"">CA</span> <span class=""postal-code"">91355</span>, <span class=""country-name"">USA</span>"
0,ChIJc2WcdvOIwoARCkZvDMii5N4,(818) 369-4222,http://santaclaritaneurofeedback.com/,,Neurofeedback,"<span class=""street-address"">18635 Soledad Canyon Rd #101</span>, <span class=""locality"">Canyon Country</span>, <span class=""region"">CA</span> <span class=""postal-code"">91351</span>, <span class=""country-name"">USA</span>"
0,ChIJGXw7WyH5jYARSkimiiseObk,(831) 225-0989,http://centerforautism.com/,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 8:00 PM', 'Tuesday: 8:00 AM – 8:00 PM', 'Wednesday: 8:00 AM – 8:00 PM', 'Thursday: 8:00 AM – 8:00 PM', 'Friday: 8:00 AM – 8:00 PM', 'Saturday: 8:00 AM – 8:00 PM', 'Sunday: 8:00 AM – 8:00 PM']}",Center for Autism & Related Disorders,"<span class=""street-address"">333 Abbott St</span>, <span class=""locality"">Salinas</span>, <span class=""region"">CA</span> <span class=""postal-code"">93901-4486</span>, <span class=""country-name"">USA</span>"
0,ChIJY3K0VUz_jYAREWbR5Mijt78,(831) 424-5565,http://www.tbh.com/locations/salinas/,,Trumpet Behavioral Health,"<span class=""street-address"">4 Rossi Cir #231</span>, <span class=""locality"">Salinas</span>, <span class=""region"">CA</span> <span class=""postal-code"">93907-2370</span>, <span class=""country-name"">USA</span>"
0,ChIJ67b3kRJf7IgRIyohypFcY3A,(850) 391-6060,http://flautism.com/locations/tallahassee/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1800'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1800'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1800'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 6:00 PM', 'Tuesday: 8:00 AM – 6:00 PM', 'Wednesday: 8:00 AM – 6:00 PM', 'Thursday: 8:00 AM – 6:00 PM', 'Friday: 8:00 AM – 6:00 PM', 'Saturday: Closed', 'Sunday: Closed']}",Florida Autism Center,"<span class=""street-address"">2013 Miccosukee Rd</span>, <span class=""locality"">Tallahassee</span>, <span class=""region"">FL</span> <span class=""postal-code"">32308</span>, <span class=""country-name"">USA</span>"
0,ChIJ_0Osspxf7IgR8GyGxNzbVVg,(850) 521-0242,http://www.bmcsoutheast.com/,,Behavior Management Consultants,"<span class=""street-address"">1339 E Tennessee St</span>, <span class=""locality"">Tallahassee</span>, <span class=""region"">FL</span> <span class=""postal-code"">32308</span>, <span class=""country-name"">USA</span>"
0,ChIJdcmGyve-CIgRz2erzs3DBTA,(815) 395-5566,http://www.easterseals.com/chicago/our-programs/autism-asd-services/TAP-Rockford.html,,The Autism Program of Easterseals,"<span class=""street-address"">1601 Parkview Ave a102</span>, <span class=""locality"">Rockford</span>, <span class=""region"">IL</span> <span class=""postal-code"">61107-1822</span>, <span class=""country-name"">USA</span>"
0,ChIJE9tLcvqVCIgR0Cu8WZr2WrA,(815) 968-5342,http://glenwoodcenter.com/,,Cadigan Elise,"<span class=""street-address"">2721 Glenwood Ct</span>, <span class=""locality"">Rockford</span>, <span class=""region"">IL</span> <span class=""postal-code"">61101-3507</span>, <span class=""country-name"">USA</span>"
0,ChIJlYxr8K8vw4ARcollCOPnbGc,(909) 971-4140,http://centerforautism.com/,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 8:00 PM', 'Tuesday: 8:00 AM – 8:00 PM', 'Wednesday: 8:00 AM – 8:00 PM', 'Thursday: 8:00 AM – 8:00 PM', 'Friday: 8:00 AM – 8:00 PM', 'Saturday: 8:00 AM – 8:00 PM', 'Sunday: 8:00 AM – 8:00 PM']}",Center for Autism & Related Disorders,"<span class=""street-address"">677 Cliffside Dr Suite 677</span>, <span class=""locality"">San Dimas</span>, <span class=""region"">CA</span> <span class=""postal-code"">91773</span>, <span class=""country-name"">USA</span>"
0,ChIJnbd27qzqwIcRXYMRwKyaZkI,(913) 897-8400,http://www.kcart.ku.edu/,"{'open_now': False, 'periods': [{'close': {'day': 2, 'time': '1730'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1630'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 5, 'time': '1630'}, 'open': {'day': 5, 'time': '0900'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: 9:00 AM – 5:30 PM', 'Wednesday: 9:00 AM – 4:30 PM', 'Thursday: Closed', 'Friday: 9:00 AM – 4:30 PM', 'Saturday: Closed', 'Sunday: Closed']}",Kansas Center for Autism Research and Training,"<span class=""street-address"">12610 Quivira Rd Suite 270</span>, <span class=""locality"">Overland Park</span>, <span class=""region"">KS</span> <span class=""postal-code"">66213-2402</span>, <span class=""country-name"">USA</span>"
